record_id,label_true,affiliation
7226,6667,"Università della Basilicata, c.da Macchia Romana, 85100 Potenza, Italy"
2128,6667,"Università della Basilicata, Potenza, Italy"
4696,1353,"Università della Calabria, Rende, Italy"
2231,7794,"Università di Milano, Crema - Italy"
5634,8741,"Universita di Pisa, Pisa, Italy"
184,6684,"Università di Roma """"La Sapienza"""""
622,6684,"Universita di Roma """"La Sapienza"""", Roma, Italy"
7813,6684,"Università di Roma “La Sapienza”, Dipartimento di Informatica e Sistemistica, Via Salaria 113, 00198 Roma, Italy; E-mail: mecella@dis.uniromA1.it"
7597,6664,Universita di Roma Tre
5535,8871,"Università di Torino, Torino, Italy"
8961,6664,Università Roma Tre
9709,6664,"Università Roma Tre -- Roma, Italy"
2127,6664,"Università Roma Tre, Roma, Italy"
8879,6664,"Università Roma Tre, Rome, Italy"
7225,6664,"Università Roma Tre, Via della Vasca Navale, 79 00149 Roma, Italy"
6206,6667,"Universitàà della Basilicata, Potenza, Italy"
8489,8550,"Universität des Saarlandes, Saarbrücken, Germany"
3035,7945,"Universität Karlsruhe (TH), Germany"
7875,7875,"Universität Leipzig, Institut für Informatik, 04109 Leipzig, Germany; (e-mail: rahm@informatik.uni-leipzig.de)"
8583,1688,"Universität Magdeburg, Germany"
4576,530,"Universität Mannheim, Mannheim, Germany"
7704,530,"Universität Mannheim; e-mail: [mildenbe|rschiele]@uni-mannheim.de, [helmer|moerkotte]@informatik.uni-mannheim.de"
7869,7869,"Universität Münster, Institut für Wirtschaftsinformatik, Leonardo-Campus 3, 48149 Münster, Germany; e-mail: {lechten,vossen}@helios.uni-muenster.de"
1257,7575,"Universität Passau, Fakultät für Mathematik und Informatik, Passau, Germany"
7754,7575,"Universität Passau, Lehrstuhl für Informatik, 94030 Passau, Germany; E-mail: {claussen,kemper,kossmann,wiesner}@db.fmi.uni-passau.de"
7820,7575,"Universität Passau, Lehrstuhl für Informatik, 94030 Passau, Germany; E-mail: <lastname>@db.fmi.uni-passau.de"
1190,7575,"Universität Passau, Passau, Germany"
2157,2157,"Universitat Politècnica de Catalunya, Barcelona, Caalonia, Spain"
2156,2157,"Universitat Politècnica de Catalunya, Barcelona, Catalonia, Spain"
6378,1965,"Universität Tübingen, Tübingen, Germany"
8254,8254,"Université de Mons-Hainaut, Mons, Belgium"
2491,2491,Université de Nantes
7870,2095,"Université de Paris-Sud, LRI, CNRS-UMR 8623, Bât. 490, 91405 Orsay, France; e-mail: spyratos@lri.fr"
6535,2095,"Université Paris 9 (Dauphine), Pl. du Mal de Lattre, Paris 75016, France"
8255,2256,"Université Paris Dauphine, Paris, France"
9785,2095,"Université Paris-Sud, France"
8607,8607,"University at Albany, State University of New York, Albany, NY"
4680,8607,"University at Albany, SUNY, Albany, NY"
7972,8823,"University at Buffalo, Buffalo, New York"
3168,8823,"University at Buffalo, Buffalo, NY"
8593,8823,"University at Buffalo, State University of New York, Buffalo, NY"
3935,7655,University Freiburg
3928,6673,University Marburg
5531,783,"University of Aberdeen, United Kingdom"
9148,7788,University of Alberta
1434,7788,"University of Alberta, Department of Computing Science, Edmonton, Alberta, Canada"
273,7788,"University of Alberta, Edmonton, Alberta, Canada"
7596,7596,University of Antwerp
8451,7596,"University of Antwerp, Antwerp, Belgium"
7646,7596,"University of Antwerp, Wilrijk, Belgium"
7038,6775,University of Arizona
3659,6775,University of Arizona at Tucson
8301,6775,"University of Arizona, AZ"
1839,6775,"University of Arizona, Department of Computer Science, Tucson, AZ"
60,6775,"University of Arizona, Tucson, AZ"
5839,6775,"University of Arizona, Tucson, AZ, USA"
5645,7572,"University of Athens, Athens, Greece"
9384,7572,"University of Athens, Athens, Greece 15771"
8611,7572,"University of Athens, Athens, Greece 15784"
4050,7572,"University of Athens, Hellas"
3546,1041,University of Augsburg
3926,6667,University of Basilicata
3641,8865,University of Bologna
1080,1734,University of British Columbia
7712,1734,"University of British Columbia, 201-2366 Main Mall, Vancouver, BC V6T 1Z4, Canada; e-mail: laks@cs.ubc.ca"
407,1734,"University of British Columbia, Canada"
7240,1734,"University of British Columbia, Vancouver, B. C., Canada"
8449,1734,"University of British Columbia, Vancouver, B.C., Canada"
7695,1734,"University of British Columbia, Vancouver, BC, Canada; e-mail: laks@cs.ubc.ca"
3993,1734,"University of British Columbia, Vancouver, CA"
4136,1734,"University of British Columbia, Vancouver, Canda"
7760,1734,University of British Columbia; E-mail: rng@cs.ubc.ca
3564,1761,University of Buenos Aires
29,29,University of Calgary
4422,29,"University of Calgary, Calgary, AB, Canada"
1518,1027,University of California
1061,1027,"University of California - Riverside, Computer Science & Engineering Department, Riverside, CA"
1005,543,University of California at Berkeley
5224,543,"University of California at Berkeley, Berkeley, CA"
6064,543,"University of California at Berkeley, Berkeley, CA, USA"
3695,4832,University of California at Davis
6389,4832,"University of California at Davis, Davis, CA, USA"
7621,6779,University of California at Irvine
3937,8888,University of California at Los Angeles
3856,1027,University of California at Riverside
8117,7987,"University of California at San Diego, La Jolla, CA"
3202,8356,University of California at Santa Barbara
1492,8356,"University of California at Santa Barbara, Computer Science Department, Santa Barbara"
2732,8356,"University of California at Santa Barbara, Santa Barbara, CA"
7663,855,"University of California at Santa Cruz, Santa Cruz, CA"
3486,6779,University of California Irvine
6436,6779,"University of California Irvine, Irvine, CA, USA"
3323,8888,"University of California Los Angeles, Los Angeles"
2305,8888,"University of California Los Angeles, Los Angeles, CA"
633,1027,University of California Riverside
1365,7987,University of California San Diego
6435,7987,"University of California San Diego, La Jolla, CA, USA"
5542,7987,"University of California San Diego, San Diego, CA"
4490,8356,"University of California Santa Barbara, Santa Barbara, CA"
5779,8356,"University of California Santa Barbara, Santa Barbara, CA, USA"
4048,855,University of California Santa Cruz
6144,855,"University of California Santa Cruz, Santa Cruz, CA, USA"
1385,543,"University of California, Berkeley"
6486,543,"University of California, Berkeley CA"
7594,543,"University of California, Berkeley, Berkeley, CA"
6278,543,"University of California, Berkeley, Berkeley, CA, USA"
7973,543,"University of California, Berkeley, Berkeley, California"
3016,543,"University of California, Berkeley, CA"
7689,543,"University of California, Berkeley, California"
7765,543,"University of California, Berkeley, Computer Science Division, Berkeley, CA 94720-1776, USA; E-mail: {rshankar,bhaskar,jmh}@cs.berkeley.edu"
2360,4832,"University of California, Davis"
7866,8356,"University of California, Davis, Department of Computer Science, One Shields Avenue, Davis, CA 95616, USA; E-mail: gertz@cs.ucdavis.edu"
117,6779,"University of California, Irvine"
2280,6779,"University of California, Irvine, CA"
1905,6779,"University of California, Irvine, Irvine, CA"
5640,6779,"University of California, Irvine, Irvine, CA, USA"
6220,6779,"University of California, Irvine, Irvine, California, USA"
8814,1027,"University of California, Irvine, USA"
8554,8888,"University of California, Los Angeles, CA"
7970,8888,"University of California, Los Angeles, California"
196,1027,"University of California, Riverside"
56,1027,"University of California, Riverside, CA"
5366,1027,"University of California, Riverside, Riverside, CA"
8728,1027,"University of California, Riverside, USA"
1124,7987,"University of California, San Diego"
3531,7987,"University of California, San Diego La Jolla, CA"
9779,8356,"University of California, San Diego, CA"
135,7987,"University of California, San Diego, La Jolla, CA"
1982,8356,"University of California, Santa Barbara"
45,8356,"University of California, Santa Barbara, CA"
8411,8356,"University of California, Santa Barbara, Santa Barbara, CA"
5651,8356,"University of California, Santa Barbara, Santa Barbara, CA, USA"
9310,8356,"University of California, Santa Barbara, USA"
1956,855,"University of California, Santa Cruz"
8482,8356,"University of California, Santa Cruz, CA"
8273,855,"University of California, Santa Cruz, Santa Cruz, CA"
5977,855,"University of California, Santa Cruz, Santa Cruz, CA, USA"
7998,855,"University of California, Santa Cruz, Santa Cruz, California"
8359,543,"University of California, USA"
5311,6779,"University of California: Irvine, Irvine, CA"
5501,8356,"University of California: Santa Barbara, Santa Barbara, CA"
7361,1925,"University of Cambridge, Cambridge, UK"
8134,8134,"University of Camerino, Italy"
1130,6583,University of Central Florida
4911,6583,"University of Central Florida, Orlando, FL"
8308,8819,"University of Central Oklahoma, Edmond, OK"
3445,6509,University of Crete
8392,536,"University of Dortmund, Dortmund, Germany"
563,1853,University of Edinburgh
5232,1853,"University of Edinburgh & Bell Laboratories, Edinburgh, Scotland UK"
5172,1853,"University of Edinburgh & Bell Laboratories, Edinburgh, United Kingdom"
7995,1853,"University of Edinburgh, Edinburgh, Scotland"
5233,1853,"University of Edinburgh, Edinburgh, Scotland UK"
429,1853,"University of Edinburgh, Edinburgh, UK"
5993,1853,"University of Edinburgh, Edinburgh, United Kngdm"
8705,1853,"University of Edinburgh, Scotland"
8208,1853,"University of Edinburgh, Scotland, UK"
438,763,University of Florida
4527,763,"University of Florida, Gainesville"
222,763,"University of Florida, Gainesville, FL"
5723,763,"University of Florida, Gainesville, FL, USA"
8779,763,"University of Florida, Gainesville, Gainesville, FL"
3524,763,"University of Florida, Gainesville, USA"
3661,7655,University of Freiburg
3266,7655,"University of Freiburg, Georges-Köhler-Allee, Freiburg, Germany"
491,8134,"University of Genoa, Genoa, Italy"
4513,8134,"University of Genova, Italy"
3650,7681,University of Glasgow
3362,1428,University of Halle
7242,1428,"University of Halle, Germany"
472,462,University of Hannover
5010,5010,"University of Heidelberg, Germany"
6390,5010,"University of Heidelberg, Heidelberg, Germany"
8072,5010,"University of Heidelberg, Institut für Informatik, Germany"
4865,1854,University of Helsinki
8286,1451,"University of Helsinki, Finland"
2419,8992,University of Hong Kong
120,8992,"University of Hong Kong, Hong Kong"
5554,8992,"University of Hong Kong, Hong Kong, Hong Kong"
7083,8992,"University of Hong Kong, Pokfulam Road, Hong Kong"
5382,5382,"University of Houston, Houston, TX"
6403,5382,"University of Houston, Houston, TX, USA"
5703,7856,"University of Ilinois at Urbana Champaign, Urbana, IL, USA"
296,7856,University of Illinois
3078,8057,University of Illinois at Chicago
787,8057,"University of Illinois at Chicago, Chicago, IL"
5659,8057,"University of Illinois at Chicago, Chicago, IL, USA"
8663,7856,"University of Illinois at Urbana Champaign, Champaign, USA"
5704,7856,"University of Illinois at Urbana Champaign, Urbana, IL, USA"
26,7856,University of Illinois at Urbana-Champaign
743,7856,"University of Illinois at Urbana-Champaign, IL"
212,7856,"University of Illinois at Urbana-Champaign, Urbana, IL"
5657,7856,"University of Illinois at Urbana-Champaign, Urbana, IL, USA"
6039,7856,"University of Illinois at Urbana-Champaign, Urbana, USA"
3485,7856,University of Illinois Urbana
7860,7856,"University of Illinois, 1304 W. Springfield Ave., Urbana, IL 61801, USA; e-mail: kaushikc@cs.uiuc.edu"
7278,8057,"University of Illinois, Chicago"
4013,7856,"University of Illinois, Urbana Champaign"
1078,7856,"University of Illinois, Urbana-Champaign"
4075,7856,"University of Illinois, Urbana-Champaign, IL"
5571,7856,"University of Illinois, Urbana-Champaign, Urbana, IL, USA"
8418,7856,"University of Illinois, USA"
8133,8134,"University of Insubria, Italy"
3126,3126,"University of Ioannina, Greece"
5632,3126,"University of Ioannina, Ioannina, Greece"
4889,4889,University of Kaiserslautern
811,4889,"University of Kaiserslautern, Kaiserslautern, Germany"
8754,4889,"University of Kaiserslautern, Kaiserslautern, Germany 67653"
7023,7023,"University of Konstanz, D-78457 Konstanz, Germany"
1453,7023,"University of Konstanz, Department of Computer and Information Science, Konstanz, Germany"
7244,7023,"University of Konstanz, Germany"
1180,7023,"University of Konstanz, Konstanz, Germany"
1113,7875,University of Leipzig
1805,7875,"University of Leipzig, Germany"
4686,7875,"University of Leipzig, Leipzig, Germany"
2503,8619,"University of London, London, United Kingdom"
8405,8619,"University of London, U.K."
8058,1416,"University of Louisiana at Lafayette, USA"
5528,6686,"University of Manchester, Manchester, United Kingdom"
2613,530,"University of Mannheim, Germany"
770,530,"University of Mannheim, Mannheim, Germany"
3775,6673,University of Marburg
9235,6673,"University of Marburg, Germany"
2278,6673,"University of Marburg, Marburg, Germany"
3452,1451,University of Maryland
3136,1451,University of Maryland at College Park
9101,8373,University of Maryland Baltimore County
5266,8373,"University of Maryland, Baltimore County, Baltimore, MD"
2838,1451,"University of Maryland, College Park"
7364,1451,"University of Maryland, College Park, College Park, Maryland"
7904,1451,"University of Maryland, College Park, Maryland"
1096,1451,"University of Maryland, College Park, MD"
9791,1451,"University of Maryland, College Park, MD 20"
7727,1451,"University of Maryland, College Park, MD 20742, USA; E-mail: {louiqa,vladimir,taozhan}@umiacs.umd.edu"
5562,1451,"University of Maryland, College Park, MD, USA"
8682,1451,"University of Maryland, College park, USA"
426,1451,"University of Maryland, MD"
8576,1451,"University of Maryland, USA"
3032,6912,University of Massachusetts
3090,6912,University of Massachusetts Amherst
5587,6912,"University of Massachusetts Amherst, Amherst, MA, USA"
4252,156,University of Massachusetts Boston
3145,6912,"University of Massachusetts, Amherst"
8854,6912,"University of Massachusetts, Amherst, Amherst, MA"
2932,6912,"University of Massachusetts, Amherst, MA"
9141,9351,"University of Melbourne Melbourne, Australia"
8253,9351,"University of Melbourne, Australia"
9201,9351,"University of Melbourne, Victoria, Australia"
2501,532,University of Michigan
3717,532,University of Michigan at Ann Arbor
1081,532,"University of Michigan, Ann Arbor"
101,532,"University of Michigan, Ann Arbor, MI"
5692,532,"University of Michigan, Ann Arbor, MI, USA"
7692,532,"University of Michigan, Ann Arbor, Mich., USA; e-mail: {jag, shurug, apchapma, andrewdn, spapariz, jignesh, nuwee, yuwu, congy}@umich.edu"
2271,532,"University of Michigan, Ann Arbor, Michigan"
7758,532,"University of Michigan, Ann Arbor; E-mail: jag@umich.edu"
199,532,"University of Michigan, MI"
8238,532,"University of Michigan, USA"
5537,532,"University of Michigan: Ann Arbor, Ann Arbor, MI"
3582,7794,"University of Milano, Italy"
1943,9487,"University of Minnesota at Twin-Cities, Minneapolis, MN"
3065,9487,"University of Minnesota, Minneapolis, MN"
6003,9487,"University of Minnesota, Minneapolis, MN, USA"
3580,9496,"University of Modena, Italy"
7648,8254,"University of Mons-Hainaut, Mons, Belgium"
3923,1603,University of Munchen
3460,1603,University of Munich
4163,1603,"University of Munich, Germany"
6963,1603,"University of Munich, Institute for Computer Science"
1808,1603,"University of Munich, Institute for Computer Science, Munich, Germany"
4095,1603,"University of Munich, Munich, Germany"
7898,7869,"University of Münster, Münster, Germany"
5146,6779,"University of Nantes - LINA, Nantes, France"
2338,2491,"University of Nantes, France"
3631,2131,University of New South Wales
37,2131,"University of New South Wales, Australia"
5117,2131,"University of New South Wales, Sydney, Australia"
2138,2131,"University of New South Wales, Sydney, NSW, Australia"
4030,8017,University of North Carolina at Chapel Hill
4723,8017,"University of North Carolina at Chapel Hill, Chapel Hill, NC"
5594,8017,"University of North Carolina at Chapel Hill, Chapel Hill, NC, USA"
7629,8017,"University of North Carolina, Greensboro"
1529,2131,"University of NSW, Sydney, Australia"
3654,8819,University of Oklahoma
431,8834,"University of Ottawa, Ottawa, Canada"
2959,8834,"University of Ottawa, Ottawa, Ontario, Canada"
3007,9089,University of Oxford
6385,9089,"University of Oxford, Oxford, United Kingdom"
3892,2095,University of Paris 6
3965,2095,"University of Paris 6, France"
3819,7575,University of Passau
193,7881,"University of Patras, Rio, Greece"
933,6752,University of Pennsylvania
2663,6752,"University of Pennsylvania, Philadelphia"
119,6752,"University of Pennsylvania, Philadelphia, PA"
5569,6752,"University of Pennsylvania, Philadelphia, PA, USA"
7996,6752,"University of Pennsylvania, Philadelphia, Pennsylvania, PA"
8671,6752,"University of Pennsylvania, Philadelphia, USA"
424,651,"University of Pittsburgh, Pittsburgh, PA"
6245,651,"University of Pittsburgh, Pittsburgh, PA, USA"
8320,8508,"University of Queensland, Australia"
1532,8508,"University of Queensland, Brisbane, Australia"
3925,6664,University of Roma Tre
5268,6684,"University of Roma, Roma, Italy"
1253,8550,"University of Saarland, Saarbruecken, Germany"
9135,9135,University of South Australia
1577,9135,"University of South Australia, Adelaide, Australia"
8042,9135,"University of South Australia, Adelaide, SA, Australia"
3444,763,University of South Florida
3302,723,"University of Southern California, Los Angeles, CA"
3740,723,"University of Southern California, Los Angeles, CA, USA"
4675,723,"University of Southern California, Los Angeles, California"
5580,723,"University of Southern California, Los Angeles, USA"
3739,7991,"University of Southern California, Marina del Rey, CA, USA"
4430,723,"University of Southern, California, Los Angeles, CA"
1444,1314,"University of Stuttgart, Department of Computer Science, Electrical Engineering and Information Technology, Stuttgart, Germany"
1647,1314,"University of Stuttgart, Institute of Parallel and Distributed Systems, Stuttgart, Germany"
2374,1314,"University of Stuttgart, Stuttgart, Germany"
2597,2597,University of Sydney
3128,2597,"University of Sydney, Australia"
369,2597,"University of Sydney, NSW, Australia"
5737,2597,"University of Sydney, University of Sydney, NSW 2006, Australia"
632,632,University of Texas
2249,7591,University of Texas at Arlington
4570,7591,"University of Texas at Arlington, Arlington, TX"
5610,7591,"University of Texas at Arlington, Arlington, TX, USA"
2485,632,University of Texas at Austin
4875,632,"University of Texas at Austin, Austin, TX"
8579,7989,"University of Texas at Dallas, Dallas, USA"
9517,7989,"University of Texas at Dallas, Richardson, TX"
749,749,University of Texas at San Antonio
253,749,"University of Texas at San Antonio, San Antonio, TX"
5541,632,"University of Texas Austin, Austin, TX"
7176,632,"University of Texas-Austin, Austin, TX"
9248,7989,"University of Texas, Arlington, USA"
3429,8550,University of the Saarland
7194,8550,"University of the Saarland, D-66041 Saarbrücken, Germany"
7837,8550,"University of the Saarland, Department of Computer Science, P.O.Box 151150, 66041 Saarbruecken, Germany; E-mail: {shegalov,gillmann,weikum}@cs.uni-sb.de; http://www-dbs.cs.uni-sb.de"
1662,8550,"University of the Saarland, Department of Computer Science, Saarbruecken, Germany"
6704,8550,"University of the Saarland, Germany"
5627,9332,"University of Tokyo, Tokyo, Japan"
2343,8871,"University of Torino, Torino, Italy"
31,2091,University of Toronto
240,2091,"University of Toronto, Canada"
1759,2091,"University of Toronto, Department of Computer Science"
8306,2091,"University of Toronto, Ont, Canada"
8950,2091,"University of Toronto, Toronto ON, Canada"
428,2091,"University of Toronto, Toronto, Canada"
1109,2091,"University of Toronto, Toronto, ON"
9056,2091,"University of Toronto, Toronto, ON Canada"
34,2091,"University of Toronto, Toronto, ON, Canada"
8479,2091,"University of Toronto, Toronto, Ont., Canada"
8532,2091,"University of Toronto, Toronto, Ontario"
20,2091,"University of Toronto, Toronto, Ontario, Canada"
2917,8387,University of Trento
2088,8387,"University of Trento, DIT, Italy"
430,8387,"University of Trento, Trento, Italy"
3545,1965,University of Tübingen
6196,7872,"University of Twente, Enschede, Netherlands"
3718,7872,"University of Twente, Enschede, The Netherlands"
1454,7872,"University of Twente, Faculty of EEMCS, AE Enschede, The Netherlands"
172,7872,"University of Twente, The Netherlands"
30,30,University of Utah
9083,30,"University of Utah Salt Lake City, UT"
5945,30,"University of Utah, Salt Lake City, UT, USA"
265,265,University of Vermont
8259,265,"University of Vermont, Burlington VT"
6377,265,"University of Vermont, Burlington, VT, USA"
7845,2863,"University of Versailles, PRiSM Laboratory, Versailles, France; E-mail: {philippe.pucheral;luc.bouganim;christophe.bobineau}@prism.uvsq.fr"
1465,8170,University of Washington
7858,8170,"University of Washington, Department of Computer Science and Engineering, Box 352350 Seattle, WA 98195, USA E-mail: {rap,alon}@cs.washington.edu"
130,8170,"University of Washington, Seattle"
8584,8170,"University of Washington, Seattle, USA"
242,8170,"University of Washington, Seattle, WA"
7674,8170,"University of Washington, Seattle, WA 98195, USA; e-mail: alon&commat;cs.washington.edu"
7675,8170,"University of Washington, Seattle, WA 98195, USA; e-mail: suciu&commat;cs.washington.edu"
5732,8170,"University of Washington, Seattle, WA, USA"
107,8748,University of Waterloo
2851,8748,"University of Waterloo, Canada"
8274,8748,"University of Waterloo, Ontario, Canada"
3243,8748,"University of Waterloo, Waterloo, Canada"
81,8748,"University of Waterloo, Waterloo, ON, Canada"
2149,8748,"University of Waterloo, Waterloo, Ontario, Canada"
2416,8125,"University of Wisconsi, Madison, WI"
127,8125,University of Wisconsin
2205,8125,University of Wisconsin - Madison
4088,8125,"University of Wisconsin - Madison, Madison, WI"
2422,8125,University of Wisconsin -- Madison
3200,8125,University of Wisconsin at Madison
567,8125,"University of Wisconsin at Madison, Madison, WI"
1076,8125,University of Wisconsin-Madison
1391,8125,"University of Wisconsin-Madison, Department of Computer Sciences, Madison, WI"
1369,8125,"University of Wisconsin-Madison, Madison, WI"
6060,8125,"University of Wisconsin-Madison, Madison, WI, USA"
287,8125,"University of Wisconsin, Madison"
4018,8125,"University of Wisconsin, Madison, Madison, WI"
89,8125,"University of Wisconsin, Madison, WI"
5818,8125,"University of Wisconsin, Madison, WI, USA"
5026,5026,University of Zurich
9169,5026,"University of Zurich, Zurich, Switzerland"
6371,5026,"University of Zürich, Zürich, UNK, Switzerland"
7847,2095,"University Paris 6, LIP6 Laboratory, Paris, France; E-mail: patrick.valduriez@lip6.fr"
4002,7991,"USC Information Sciences Institute, Marina del Rey, CA"
6307,8888,"USC, Los Angeles, CA, USA"
3566,8125,UW Madison
2289,8125,UW-Madison
2347,8170,UWash
9638,8125,UWisc
3882,3882,Verity Inc
1874,3882,"Verity Inc., Sunnyvale"
6941,2647,"Verizon Communication, 40 Sylvan Road, Waltham, MA"
545,8674,Virginia
3805,8674,Virginia Tech
8047,7869,"Westfälische Wilhelms-Universität Mänster, 48149 Mänster, Germany"
7078,1356,"Wichita State University, Wichita, KS"
5811,1356,"Wichita State University, Wichita, KS, USA"
8443,8125,wisc.edu
4850,7984,Worcester Polytechnic Institut
3238,7984,Worcester Polytechnic Institute
78,7984,"Worcester Polytechnic Institute, Worcester, MA"
6346,7984,"Worcester Polytechnic Institute, Worcester, MA, USA"
4852,7984,WPI
1043,9505,Wright State University
8252,9505,"Wright State University, Dayton, Ohio"
7724,7724,"Xerox Research Center Europe, Grenoble Laboratory. 6, chemin de Maupertuis, 38240 Meylan, France; e-mail: chidlovskii@xrce.xerox.com"
4967,7724,"Xerox Research Centre, France"
3761,3761,Xyleme
6859,3761,"Xyleme S.A., 6 rue Émile Verhaeren, 92210 St.Cloud, France"
5499,5499,"Yahoo! Inc, Santa Clara, CA"
629,629,"Yahoo! Inc., Sunnyvale, CA"
9261,629,"Yahoo! Inc., Sunnyvale, USA 94089"
3204,629,Yahoo! Labs
5654,5654,"Yahoo! Labs, Bangalore, India"
614,629,Yahoo! Research
6104,5654,"Yahoo! Research, Bangalore, India"
5225,629,"Yahoo! Research, Berkeley, CA"
5174,629,"Yahoo! Research, CA"
6024,6024,"Yahoo! Research, New York, NY, USA"
9266,6024,"Yahoo! Research, New York, USA 10018"
2519,5499,"Yahoo! Research, Santa Clara, CA"
5746,5499,"Yahoo! Research, Santa Clara, CA, USA"
9257,5499,"Yahoo! Research, Santa Clara, USA 95054"
9077,629,"Yahoo! Research, Sunnyvale, CA"
9316,629,"Yahoo! Research, Sunnyvale, USA"
5592,5654,"Yahoo!, Bangalore, India"
9566,629,"Yahoo!, Inc."
5392,629,"Yahoo!, Sunnyvale, CA"
6272,629,"Yahoo!, Sunnyvale, CA, USA"
8639,629,Yahoo&excl; Research
8856,629,"Yahoo&excl; Research, Sunnyvale, CA"
2954,2954,Yale University
8484,2954,"Yale University, New Haven, CT"
5802,2954,"Yale University, New Haven, CT, USA"
9272,2954,"Yale University, New Haven, USA"
4201,4201,York University
6902,4201,"York University, 4700 Keele Street, Toronto, Ontario M3J 1P3, Canada"
8434,4201,"York University, Canada"
8949,4201,"York University, Toronto ON, Canada"
63,4201,"York University, Toronto, ON, Canada"
5677,887,"Zhejiang University, China, China"
9735,887,"Zhejiang University, Hangzhou, China"
